Name	Value.id	Value.chineseS	Value.chineseT	Value.english	Value.japanese	Value.german	Value.chineseH	ct	e	j	k
TextConfig_Unit	13102944	变异粘连蹒跚者产生的大型个体，更加坚韧，速度也更快。	變異粘連蹣跚者產生的大型個體，更加堅韌，速度也更快。	The large individuals produced by the by Mutated Adhesioned Shambler which are more resilient and faster in speed.	変異癒着しよろめく者が生み出す大型個体。より強靭で、速度も速い。だが、数でものを言わせている。	Ein großes mutiertes Individuum, der aus verbundenen Torkelndern entsteht. Er ist widerstandsfähiger und schneller.		돌연변이 접착성 샴블러는 더 강하고 빠른 큰 개체를 생성합니다.	돌연변이 부착 샴블러에 의해 생산된 대형 개체는 탄력성과 속도가 더 빠릅니다.	로드 중...	
TextConfig_Unit	13103001	能够产生分身迷惑目标的魔物，各个分身之间以魔法锁链连接。	能夠產生分身迷惑目標的魔物，各個分身之間以魔法鎖鏈連接。	A magic creature capable of creating illusions to confuse targets, with each illusion linked by magical chains.	敵を惑わす分身を生み出す魔物。各分身は魔法の鎖によって繋がっている。	Ein Monster, das Doppelgänger erzeugen kann, um sein Ziel zu verwirren, wobei die Doppelgänger durch magische Ketten verbunden sind.		클론을 생성하여 대상을 혼란스럽게 할 수 있는 몬스터로, 클론은 마법의 사슬로 연결되어 있습니다.	환영을 만들어 대상을 혼란스럽게 할 수 있는 마법 생물로, 각각의 환영은 마법의 사슬로 연결되어 있습니다.	적을 괴롭히는 분신을 낳는 마물. 각 분신은 마법의 사슬에 의해 연결되어 있다.	
TextConfig_Unit	13103002	能够产生大量分身迷惑目标的魔物，各个分身之间以魔法锁链连接。	能夠產生大量分身迷惑目標的魔物，各個分身之間以魔法鎖鏈連接。	A magic creature capable of creating many illusions to confuse targets, with each illusion linked by magical chains.	敵を惑わす分身を大量に生み出す魔物。各分身は魔法の鎖によって繋がっている。	Ein Monster, das eine große Anzahl von Doppelgängern erzeugen kann, um sein Ziel zu verwirren, wobei die Doppelgänger durch magische Ketten verbunden sind.		클론을 대량으로 생성하여 대상을 혼란스럽게 할 수 있는 몬스터입니다. 클론은 마법 사슬로 연결되어 있습니다.	대상을 혼란스럽게 하는 많은 환상을 만들어 낼 수 있는 마법 생물로, 각 환상은 마법의 사슬로 연결되어 있습니다.	적을 괴롭히는 분신을 대량으로 낳는 마물. 각 분신은 마법의 사슬에 의해 연결되어 있다.	
TextConfig_Unit	13103041	强化的锁链狱卒，能产生更多锁链。	強化的鎖鏈獄卒，能產生更多鎖鏈。	Enhanced Shackle Jailors, capable of generating more shackles.	強化された鎖の獄卒。これまで以上の鎖を作り出すことができる。	Ein verstärkter Kettenwächter, der mehr Ketten erzeugen kann.	强化的锁链装甲士兵，能产生更多锁链。	강화된 사슬 간수, 더 많은 사슬을 생성할 수 있습니다.	로드 중...	강화된 사슬의 옥졸. 지금까지 이상의 사슬을 만들어낼 수 있다.	
TextConfig_Unit	13103042	强化的锁链虐待者，能产生更多锁链。	強化的鎖鏈虐待者，能產生更多鎖鏈。	Enhanced Shackle Abusers, capable of generating more shackles.	強化された鎖の虐待者。これまで以上の鎖を作り出すことができる。	Ein verstärkter Kettenquäler, der mehr Ketten erzeugen kann.	强化的锁链装甲骑士，能产生更多锁链。	더 많은 사슬을 생산할 수 있는 강화된 사슬 학대자입니다.	로드 중...	강화된 사슬의 학대자. 지금까지 이상의 사슬을 만들어낼 수 있다.	
TextConfig_Unit	13103101	居住在深渊的魔物，能释放出混乱射线，扰乱敌人的方向。跌入深渊时要保持冷静，避免连续跌入。	居住在深淵的魔物，能釋放出混亂射線，擾亂敵人的方向。跌入深淵時要保持冷靜，避免連續跌入。	Creatures living in the abyss, capable of emitting chaotic rays that disrupt the direction of enemies. Stay calm when falling into the abyss to avoid subsequent falling.	深淵の魔物。混乱の光線を放つことで敵の行き先を惑わす。深淵に落ちてしまっても、これ以上落ち続けないために冷静を保て。	Ein Monster, das im Abgrund lebt und chaotische Strahlen abfeuern kann, um die Richtung des Feindes zu stören. Wenn man in den Abgrund fällt, sollte man ruhig bleiben, um nicht mehrfach zu fallen.	居住在深渊的魔物，能释放出混乱射线，扰乱敌人的方向。跌入深渊时要保持冷静，避免连续跌入。	로드 중...	적의 방향을 혼란시키는 혼돈의 광선을 방출할 수 있는 심연에 사는 생물입니다. 이후의 추락을 방지하려면 심연에 빠질 때 침착함을 유지하세요.	로드 중...	
TextConfig_Unit	13103102	居住在深渊的魔物，伸出触手把猎物拖进深渊。跌入深渊时要保持冷静，避免连续跌入。	居住在深淵的魔物，伸出觸手把獵物拖進深淵。跌入深淵時要保持冷靜，避免連續跌入。	Creatures living in the abyss, extend their tentacles to drag prey into the depths. Stay calm when falling into the abyss to avoid subsequent falling.	深淵の魔物。触手を使って獲物を深淵に引きずり込む。深淵に落ちてしまっても、これ以上落ち続けないために冷静を保て。	Ein Monster, das im Abgrund lebt und mit seinen Tentakeln Beute in den Abgrund zieht. Wenn man in den Abgrund fällt, sollte man ruhig bleiben, um nicht mehrfach zu fallen.		심연에 사는 몬스터들은 촉수를 뻗어 먹잇감을 심연 속으로 끌고 갑니다. 심연에 빠질 때는 침착함을 유지하고 계속해서 떨어지지 않도록 하세요.	심연에 사는 생물은 촉수를 뻗어 먹이를 깊은 곳으로 끌고 갑니다. 이후의 추락을 방지하려면 심연에 빠질 때 침착함을 유지하세요.	로드 중...	
TextConfig_Unit	13103121	深渊拖拽头部	不用翻译	不用翻译	不用翻译	不用翻译	不用翻译	번역이 필요하지 않습니다	사용불가	폐기물 농경	
TextConfig_Unit	13103201	游曳骨虫_身体	不用翻译	不用翻译	不用翻译	不用翻译		번역이 필요하지 않습니다	사용불가	폐기물 농경	
TextConfig_Unit	13103202	游曳骨虫变异_身体	不用翻译	不用翻译	不用翻译	不用翻译		번역이 필요하지 않습니다	사용불가	폐기물 농경	
TextConfig_Unit	13103221	非常长的骸骨魔物，能向身体两侧发射魔法弹。	非常長的骸骨魔物，能向身體兩側發射魔法彈。	A very long skeletal creature that can shoot magic bullets from its sides.	体の長い骸骨魔物。体の両側から魔弾を放つ。	Ein sehr langes Skelett-Monster, das magische Kugeln seitlich abfeuern kann.	非常长的矿石魔物，能向身体两侧发射魔法弹。	몸 양쪽에 마법탄을 발사할 수 있는 매우 긴 해골 괴물입니다.	로드 중...	몸의 긴 해골 마물. 몸의 양쪽에서 마탄을 발한다.	
TextConfig_Unit	13103222	非常长的骸骨魔物，能向身体两侧发射魔法骨头。	非常長的骸骨魔物，能向身體兩側發射魔法骨頭。	A very long skeletal creature that can shoot magical bones from its sides.	体の長い骸骨魔物。体の両側から魔法の骨を放つ。	Ein sehr langes Skelett-Monster, das magische Knochen seitlich abfeuern kann.	非常长的矿石魔物，能向身体两侧发射弹射魔法弹。	몸의 양쪽에 마법의 뼈를 발사하는 매우 긴 해골 괴물입니다.	로드 중...	몸의 긴 해골 마물. 몸의 양쪽에서 마법의 뼈를 발한다.	
TextConfig_Unit	13103241	游曳骨虫_身体	不用翻译	不用翻译	不用翻译	不用翻译		번역이 필요하지 않습니다	사용불가	폐기물 농경	
TextConfig_Unit	13103242	游曳骨虫变异_身体	不用翻译	不用翻译	不用翻译	不用翻译		번역이 필요하지 않습니다	사용불가	폐기물 농경	
TextConfig_Unit	13103261	能暂时加速自身的游弋骨虫，当心不要被撞到了。	能暫時加速自身的遊弋骨蟲，當心不要被撞到了。	A Bone Worm that can temporarily accelerate itself, be careful and don't ran into it.	一時的に加速できる骨虫。ぶつからないように気をつけなさい。	Ein sich selbst vorübergehend beschleunigender schwimmender Knochenwurm, aufpassen, dass man nicht von ihm gerammt wird.	长出水晶的原矿虫，能暂时加速自身。	떠돌이 골충은 일시적으로 가속을 할 수 있으니 피격당하지 않도록 주의하세요.	로드 중...	일시적으로 가속할 수 있는 골충.	
TextConfig_Unit	13103262	能暂时加速自身的变异游弋骨虫，当心不要被撞到了。	能暫時加速自身的變異遊弋骨蟲，當心不要被撞到了。	A Mutated Bone Worm that can temporarily accelerate itself, be careful and don't ran into it.	一時的に加速する変異骨虫。ぶつからないように気をつけなさい。	Ein sich selbst vorübergehend beschleunigender mutierter schwimmender Knochenwurm, aufpassen, dass man nicht von ihm gerammt wird.	长出水晶的变异原矿虫，能暂时加速自身。	일시적으로 스스로 가속할 수 있는 변이된 떠돌이 골충이므로 맞지 않도록 주의하세요.	로드 중...	일시적으로 가속하는 돌연변이 골충. 부딪히지 않도록 조심하십시오.	
TextConfig_Unit	13103271	游曳骨虫_身体	不用翻译	不用翻译	不用翻译	不用翻译		번역이 필요하지 않습니다	사용불가	폐기물 농경	
TextConfig_Unit	13103272	游曳骨虫变异_身体	不用翻译	不用翻译	不用翻译	不用翻译		번역이 필요하지 않습니다	사용불가	폐기물 농경	
TextConfig_Unit	13103291	再生能力极强的游曳骨虫，当中间的部分被打断，会分成两条各自行动。	再生能力極强的遊曳骨蟲，當中間的部分被打斷，會分成兩條行動。	A Bone Warm with extremely strong regenerative ability which will split into two individuals when the middle part is killed.	再生能力が非常に高い骨虫は、中央の部分が遮断されると、2つに分かれてそれぞれ行動する。	Ein schwimmender Knochenwurm mit sehr starker Regenerationsfähigkeit, der sich in zwei Teile teilt, wenn der Mittelteil beschädigt wird.	有大量水晶结晶的原矿虫，再生能力极强。当中间的部分被打断，会分成两条各自行动。	극도로 강력한 재생 능력을 지닌 본 드래거는 중간 부분이 방해를 받으면 두 가지 행동으로 나뉜다.	매우 강한 재생 능력을 지닌 본 웜(Bone Warm)으로, 중간 부분이 죽으면 두 개체로 분리됩니다.	재생 능력이 매우 높은 골충은 중앙 부분이 차단되면 2개로 나뉘어 각각 행동한다.	
TextConfig_Unit	13103292	再生能力极强的变异游曳骨虫，当中间的部分被打断，会分成两条各自行动。	再生能力極强的變異遊曳骨蟲，當中間的部分被打斷，會分成兩條行動。	A Mutated Bone Warm with extremely strong regenerative ability which will split into two individuals when the middle part is killed.	再生能力が非常に高い変異骨虫は、中央の部分が遮断されると、2つに分かれてそれぞれ行動する。	Ein mutierter schwimmender Knochenwurm mit sehr starker Regenerationsfähigkeit, der sich in zwei Teile teilt, wenn der Mittelteil beschädigt wird.	有大量水晶结晶的变异原矿虫，再生能力极强。当中间的部分被打断，会分成两条各自行动。	극도로 강력한 재생 능력을 지닌 돌연변이 본 드래거는 중간 부분이 방해를 받으면 두 가지 동작으로 나누어집니다.	극도로 강력한 재생 능력을 지닌 변이된 뼈 따뜻함은 중간 부분이 죽으면 두 개체로 갈라집니다.	로드 중...	
TextConfig_Unit	13103295	非常长的骸骨魔物，能向身体两侧发射魔法骨头。	非常長的骸骨魔物，能向身體兩側發射魔法骨頭。	A very long skeletal creature that can shoot magical bones from its sides.	体の長い骸骨魔物。体の両側から魔法の骨を放つ。	Ein sehr langes Skelett-Monster, das magische Knochen seitlich abfeuern kann.		몸의 양쪽에 마법의 뼈를 발사하는 매우 긴 해골 괴물입니다.	로드 중...	몸의 긴 해골 마물. 몸의 양쪽에서 마법의 뼈를 발한다.	
