Name	Value.id	Value.chineseS	Value.chineseT	Value.english	Value.japanese	Value.german	Value.chineseH	korean
TextConfig_Unit	13100443	罕见的特大型毒液史莱姆，凭借傲人的体型在史莱姆社会中称王。	罕見的特大型毒液史萊姆，憑藉傲人的體型在史萊姆社會中稱王。	A rare giant Venom Slime, reigning supreme in the slime society with its impressive size.	巨大個体の毒スライム。滅多に出現しない存在であり、スライム社会の支配者的存在である。	Eine seltene, sehr große giftige Schleimart, die aufgrund ihrer beeindruckenden Größe in der Schleimgesellschaft herrscht.		희귀한 초대형 독 슬라임. 거의 출현하지 않는 존재로 슬라임 사회를 지배하는 존재이다.
TextConfig_Unit	13100471	史莱姆中稀有的火焰品种，不会受到其他元素的染色。落地时会发出火焰冲击波。	史萊姆中稀有的火焰品種，不會受到其他元素的染色。 落地時會發出火焰衝擊波。	A rare flame variety of slime that won't get stained by other elements. It will emit a flame shock wave When landing.	スライムの中では珍しい炎の品種で、他の元素に染まることはありません。着地時に火炎衝撃波が発生する。	Eine seltene Flammenart unter den Schleimen, die nicht von anderen Elementen gefärbt werden kann. Beim Aufprall erzeugt sie eine Feuersprengung.		슬라임 중 희귀한 불꽃을 다루는 슬라임으로, 다른 원소로 물들지 않는다. 착지 시 화염 충격파를 방출한다.
TextConfig_Unit	13100472	火焰史莱姆中的大型个体，史莱姆通过吐出小个体进行繁殖。	火焰史萊姆中的大型個體，史萊姆透過吐出小個體進行繁殖。	Large individuals among Flame  Slimes, reproduce by spitting out smaller ones.	炎のスライムの大型個体であり、小型個体を吐き出すことで繁殖を行う。	Große Exemplare von Flammenschleimen, die durch das Ausspucken kleiner Einheiten zur Fortpflanzung kommen.		화염 슬라임의 대형 개체로, 작은 개체를 토해내며 번식한다.
TextConfig_Unit	13100473	罕见的特大型火焰史莱姆，凭借傲人的体型在史莱姆社会中称王。	罕見的特大型火焰史萊姆，憑藉傲人的體型在史萊姆社會中稱王。	A rare giant Flame Slime, reigning supreme in the slime society with its impressive size.	巨大個体の炎のスライム。滅多に出現しない存在であり、スライム社会の支配者的存在である。	Eine seltene, sehr große Flammenschleimart, die aufgrund ihrer beeindruckenden Größe in der Schleimgesellschaft herrscht.		희귀한 초대형 화염 슬라임. 거의 출현하지 않는 존재로 슬라임 사회를 지배하는 존재이다.
TextConfig_Unit	13100501	胆小的寄生生物，喜欢躲在其他生物旁边寻求庇护。	膽小的寄生生物，喜歡躲在其他生物旁邊尋求庇護。	Timid parasitic creatures that seek shelter near other livings.	寄生生物。とても臆病で、隠れ家を求めるごとくほかの生物の側に隠れることを好む。	Eine schüchterne parasitäre Kreatur, die sich gerne neben anderen Kreaturen versteckt, um Schutz zu suchen.		기생생물. 매우 겁이 많아, 은신처를 찾듯이 다른 생물의 곁에 숨는 것을 좋아한다.
TextConfig_Unit	13100502	长出一张大嘴的肉蝇，能吐出魔法弹保护自己和宿主。	長出一張大嘴的肉蠅，能吐出魔法彈保護自己和宿主。	A flesh fly with a large mouth that can spit out magic bullets to protect itself and its host.	大きな口が生えた肉蝿。魔弾を放つことで自身と宿主を守る。	Eine Fleischfliege mit einem großen Mund, die magische Kugeln ausspucken kann, um sich selbst und ihren Wirt zu schützen.		입이 큰 살점파리. 마법탄을 발사하여 자신과 숙주를 지킨다.
TextConfig_Unit	13100503	能够吐出两发魔法弹的变异肉蝇，可惜准头不太好。	能夠吐出兩發魔法彈的變異肉蠅，可惜準頭不太好。	Mutant flesh fly capable of spitting out two magic bullets, but unfortunately cannot ensure the accuracy.	変異した肉蝿、一気に魔弾を二発放つことができる。だが、命中率は低いみたいだ。	Eine mutierte Fleischfliege, die zwei magische Kugeln ausspucken kann, allerdings mit ungenauer Zielgenauigkeit.		변이된 살점파리로 한번에 두 개의 마법탄을 쏠 수 있지만 명중률이 낮다.
TextConfig_Unit	13100541	改变生存策略的肉蝇，通过围绕敌人来干扰其行动。	改變生存策略的肉蠅，通過圍繞敵人來干擾其行動。	The Flesh Fly that changes its survival strategy into disrupting enemys actions by surrounding them.	生存戦略を変えた肉蝿、敵を囲むことで行動を妨害する。	Eine Fleischfliege, die ihre Überlebensstrategie ändert, indem sie um ihre Feinde herumfliegt, um deren Bewegungen zu stören.		생존 전략을 바꾼 살점 파리로, 적을 포위하여 행동을 방해한다.
TextConfig_Unit	13100542	改变生存策略的邪恶肉蝇，通过围绕敌人来干扰其行动。	改變生存策略的邪惡肉蠅，通過圍繞敵人來干擾其行動。	The Evil Flesh Fly that changes its survival strategy into disrupting enemys actions by surrounding them.	生存戦略を変えた邪悪な肉蝿、敵を囲むことで行動を妨害する。	Eine bösartige Fleischfliege, die ihre Überlebensstrategie ändert, indem sie um ihre Feinde herumfliegt, um deren Bewegungen zu stören.		생존 전략을 바꾼 사악한 살점 파리로, 적을 포위하여 행동을 방해한다.
TextConfig_Unit	13100543	改变生存策略的蓝色邪恶肉蝇，通过围绕敌人来干扰其行动。	改變生存策略的藍色邪惡肉蠅，通過圍繞敵人來干擾其行動。	The Blue Evil Flesh Fly that changes its survival strategy into disrupting enemys actions by surrounding them.	生存戦略を変えた邪悪な肉蝿・青、敵を囲むことで行動を妨害する。	Eine blaue bösartige Fleischfliege, die ihre Überlebensstrategie ändert, indem sie um ihre Feinde herumfliegt, um deren Bewegungen zu stören.		생존 전략을 바꾼 사악한 살점 파리-파랑으로, 적을 포위하여 행동을 방해한다.
TextConfig_Unit	13100601	贪婪的邪恶生物，以自己同类的尸体为食。	貪婪的邪惡生物，以自己同類的屍體為食。	Greedy evil creature that feeds on the corpses of its own kind.	欲深い邪悪生物。同類の死体を食べる。	Eine gierige bösartige Kreatur, die sich von den Leichen ihrer Artgenossen ernährt.	贪婪的邪恶生物，以同类的残渣为食。	욕심 많은 사악한 생물, 동족 포식을 한다.
TextConfig_Unit	13100701	变换莫测的幽灵，城堡中到处都是这玩意。	變換莫測的幽靈，城堡中到處都是這玩意。	Evasive phantoms that haunt across the castle.	変幻自在な幽霊。城のありとあらゆる場所にいる。	Eine unberechenbare Geisterkreatur, die überall im Schloss zu finden ist.	有生命的魔法帽，可以使用闪现。	성에는 예측할 수 없는 유령들이 가득하다.
TextConfig_Unit	13100741	充满怨念的暴走幽灵，这些幽灵快得能留下残影。	充滿怨念的暴走幽靈，這些幽靈快得能留下殘影。	Rampaging phantoms filled with resentment, are so fast that only leave shadows.	暴走した幽霊。怨念の塊であり、残影を残すほど動きが速い。	Ein wütender Geist, der vor Zorn rastet und so schnell ist, dass er Nachbilder hinterlässt.	有生命的高级魔法帽，除了闪现之外也能使用残影加速。	폭주한 유령. 원념의 덩어리이며, 그림자만 남길정도로 움직임이 빠르다.
TextConfig_Unit	13100771	混合了虚空力量的暴走幽灵，远离敌人时能将自身虚空化。	混合了虛空力量的暴走幽靈，遠離敵人時能將自身虛空化。	Rampaging phantoms with the power of the void, can void itself when away from enemies.	虚空の力を混ぜた暴走幽霊は、敵から遠ざかると自身を虚空化することができる。	Ein wütender Geist mit vermischter Leere, das sich beim Entfernen von Feinden in die Leere verwandelt.	藏在被套里的生物，可以使用闪现，也可以使用加速。当远离时会虚化。	공허의 힘으로 날뛰는 유령 적에게서 멀어지면 스스로 공허에 들 수 있다.
TextConfig_Unit	13100801	变异的真菌狩猎者，它们通过一种特殊的方式呼朋引伴。	變異的真菌狩獵者，它們透過一種特殊的方式呼朋引伴。	Mutated fungal hunters, they attract friends in a special way.	変異したカビハンター。独特な方法で同類を呼ぶ。	Ein mutierter Pilzjäger, der auf eine spezielle Art und Weise nach Begleitern ruft.		변이된 곰팡이 사냥꾼. 독특한 방법으로 동류를 부른다.
TextConfig_Unit	13100802	异常肥大的感染蘑菇，能够承受更多伤害。	異常肥大的感染蘑菇，能夠承受更多傷害。	Abnormally large Infectious Mushroom, capable of withstanding more damage.	異常肥大した感染のキノコ。これまで以上のダメージに耐えることができる。	Ein übergroßer, infizierter Pilz, der mehr Schaden einstecken kann.		이상 비대해진 감염 버섯. 지금까지 이상의 피해를 견딜 수 있다.
TextConfig_Unit	13100803	感染蘑菇中的异类，喜欢通过发射魔法弹来狩猎。	感染蘑菇中的異類，喜歡透過發射魔法彈來狩獵。	Aberrations among Infectious Mushrooms, they prefer hunting by shooting magic bullets.	感染のキノコの中の独特なもの。魔弾を放つことで狩りを行うことが好き。	Ein abweichendes Exemplar von einem infizierten Pilz, das gerne magische Kugeln abfeuert, um zu jagen.		감염 버섯 중 독특한 변종으로. 마법탄을 발사하여 사냥하는 것을 좋아한다.
TextConfig_Unit	13100804	巨大的异变蘑菇，发射魔法弹更为密集。	巨大的異變蘑菇，發射魔法彈更為密集。	Giant Mutated Mushroom, shoots magic bullets more densely.	巨大な変異のキノコ。より密集した魔弾を放つ。	Ein riesiger mutierter Pilz, der noch dichter magische Kugeln abfeuert.		거대 변이 버섯. 더 밀집된 마법탄을 발사한다.
TextConfig_Unit	13100841	感染蘑菇进一步变异的产物，死后会抛洒出治疗孢子，治疗自己的同伴。	感染蘑菇進一步變異的產物，死後會抛灑出治療孢子，治療自己的同伴。	The further mutated product of Infectious Mushroom, releases healing spores to heal allies after death.	感染のキノコがさらに変異を重ねたことで生み出されたモンスター。死ぬ直前に胞子を撒き仲間を回復できる。	Ein weiter mutierter Pilz, der beim Sterben heilende Sporen abgibt, um seine Gefährten zu heilen.	感染蘑菇进一步变异的产物，被消灭后会抛洒出治疗孢子，治疗自己的同伴。	감염 버섯이 더욱 변이를 거듭함으로써 생겨난 몬스터. 죽기 직전에 포자를 뿌려 동료를 회복시킬 수 있다.
TextConfig_Unit	13100842	异常肥大的孢子蘑菇，能把治疗孢子抛洒到更大的范围。	異常肥大的孢子蘑菇，能把治療孢子抛灑到更大的範圍。	Abnormally large Spore Mushroom, capable of dispersing healing spores over a wider area.	異常肥大したホウシキノコ。回復の胞子をより広範囲に飛ばすことができる。	Ein übergroßer Sporenpilz, der heilende Sporen in einem größeren Radius verstreuen kann.		이상 비대해진 포자 버섯. 회복 포자를 더 넓은 범위에 날릴 수 있다.
TextConfig_Unit	13100843	异变蘑菇进一步变异的产物，死后会抛洒出治疗孢子，治疗自己的同伴。	異變蘑菇進一步變異的產物，死後會抛灑出治療孢子，治療自己的同伴。	The further mutated product of Mutated Mushroom, releases healing spores to heal allies after death.	変異のキノコがさらに変異を重ねたことで生み出されたモンスター。死ぬ直前に胞子を撒き仲間を回復できる。	Ein weiter mutierter Pilz, der beim Sterben heilende Sporen abgibt, um seine Gefährten zu heilen.	异变蘑菇进一步变异的产物，被消灭后后会抛洒出治疗孢子，治疗自己的同伴。	변이 버섯이 더욱 변이를 거듭함으로써 생겨난 몬스터. 죽기 직전에 포자를 뿌려 동료를 회복시킬 수 있다.
TextConfig_Unit	13100844	异常肥大的异变蘑菇，能把治疗孢子抛洒到更大的范围。	異常肥大的異變蘑菇，能把治療孢子抛灑到更大的範圍。	Abnormally large Mutated Mushroom, capable of dispersing healing spores over a wider area.	異常肥大した変異のキノコ。回復の胞子をより広範囲に飛ばすことができる。	Ein übergroßer, mutierter Pilz, der heilende Sporen in einem größeren Radius verstreuen kann.		이상 비대해진 변이 버섯. 회복 포자를 더 넓은 범위에 날릴 수 있다.
TextConfig_Unit	13100871	蘑菇中特别多汁的品种，爆发的潮湿孢子雾能持续更长时间。	蘑菇中特別多汁的品種，爆發的潮濕孢子霧能持續更長時間。	A particularly juicy mushroom variety, and the moist spore mist it emits lasts longer.	キノコの中でも特にジューシーな品種で、爆発した湿った胞子霧はより長く持続する。	Ein besonders saftiger Pilz, dessen ausbrechende, feuchte Sporen-Nebel länger anhält.		버섯 중에서도 특히 육즙이 풍부한 품종으로, 폭발한 습한 포자 안개는 더 오래 지속된다.
TextConfig_Unit	13100872	大型的多汁蘑菇，治疗范围更广且治疗量更大。	大型的多汁蘑菇，治療範圍更廣且治療量更大。	larger Juicy Mushroom which has wider healing range and greater heal power.	大型のジューシーキノコは、治療範囲が広く、治療量が多い。	Ein großer, saftiger Pilz, dessen Heilungsradius größer und dessen Heilungsmenge höher ist.		대형의 육즙 버섯은 치료 범위가 넓고 치료량이 많다.
TextConfig_Unit	13100873	异变蘑菇中特别多汁的品种，爆发的潮湿孢子雾能持续更长时间。	異變蘑菇中特別多汁的品種，爆發的潮濕孢子霧能持續更長時間。	A particularly juicy mutated mushroom variety, and the moist spore mist it emits lasts longer.	変異のキノコの中でも特にジューシーな品種で、爆発した湿った胞子霧はより長く持続する。	Ein besonders saftiger mutierter Pilz, dessen ausbrechende, feuchte Sporen-Nebel länger anhält.		변이 버섯 중에서도 특히 육즙이 풍부한 품종으로, 폭발한 습한 포자 안개가 더 오래 지속된다.
TextConfig_Unit	13100874	大型的异变多汁蘑菇，治疗范围更大且治疗量更多。	大型的異變多汁蘑菇，治療範圍更廣且治療量更大。	larger Mutated Juicy Mushroom which has wider healing range and greater heal power.	大型の変異したジューシーキノコは、治療範囲が広く、治療量が多い。	Ein großer, mutierter, saftiger Pilz, dessen Heilungsradius größer und dessen Heilungsmenge höher ist.		대형의 변이된 육즙 버섯은 치료 범위가 넓고 치료량이 많다.
